upper	moby_dick.txt:19795, moby_dick.txt:12326, moby_dick.txt:12091, moby_dick.txt:12029, moby_dick.txt:5290, moby_dick.txt:13373, moby_dick.txt:14658, moby_dick.txt:13360, moby_dick.txt:12934, moby_dick.txt:11193, moby_dick.txt:11391, moby_dick.txt:13217, moby_dick.txt:12165, moby_dick.txt:15726, moby_dick.txt:19612, moby_dick.txt:9840, moby_dick.txt:6188, moby_dick.txt:14551, moby_dick.txt:7549, moby_dick.txt:11336, moby_dick.txt:14646, moby_dick.txt:14050, moby_dick.txt:14473, moby_dick.txt:12077, moby_dick.txt:13194, moby_dick.txt:854, moby_dick.txt:13213, moby_dick.txt:13357, moby_dick.txt:20454, moby_dick.txt:21693, pride_prejudice.txt:5185, pride_prejudice.txt:985
uppermost	pride_prejudice.txt:10175, moby_dick.txt:15829, moby_dick.txt:17698, moby_dick.txt:16478, moby_dick.txt:21902
upraising	moby_dick.txt:20968
upright	moby_dick.txt:17154, moby_dick.txt:19617, moby_dick.txt:19794, moby_dick.txt:15435, moby_dick.txt:13519, moby_dick.txt:19616, moby_dick.txt:15256, moby_dick.txt:799, moby_dick.txt:2042, moby_dick.txt:19065, moby_dick.txt:14421
uprights	dracula.txt:10795
uprising	moby_dick.txt:18839, moby_dick.txt:21340, moby_dick.txt:20919, moby_dick.txt:6605, moby_dick.txt:9341, moby_dick.txt:19990
uproar	moby_dick.txt:10062, pride_prejudice.txt:4784
upset	dracula.txt:7497, dracula.txt:7287, dracula.txt:8501, dracula.txt:10364, dracula.txt:1636, dracula.txt:7365, dracula.txt:8337, dracula.txt:3044, dracula.txt:7271, dracula.txt:3562, dracula.txt:7277, dracula.txt:6994, dracula.txt:7349, dracula.txt:3573, dracula.txt:7503, dracula.txt:4623, dracula.txt:10129, dracula.txt:5590, dracula.txt:2443, dracula.txt:7353
upside	dracula.txt:2716, moby_dick.txt:11660
upstairs	moby_dick.txt:6448, pride_prejudice.txt:12932, pride_prejudice.txt:9431, pride_prejudice.txt:11295, pride_prejudice.txt:3189, pride_prejudice.txt:6431, pride_prejudice.txt:10755, pride_prejudice.txt:12901, pride_prejudice.txt:4993, pride_prejudice.txt:13472, pride_prejudice.txt:12911, pride_prejudice.txt:4564, pride_prejudice.txt:13002, pride_prejudice.txt:11474, pride_prejudice.txt:13017, pride_prejudice.txt:8506, dracula.txt:3852, dracula.txt:5124, dracula.txt:6827
upstart	pride_prejudice.txt:13370
upward	moby_dick.txt:2442, moby_dick.txt:2551, moby_dick.txt:21950, moby_dick.txt:14542, moby_dick.txt:19386
upwardly	moby_dick.txt:15800
upwards	moby_dick.txt:5922, moby_dick.txt:19364, moby_dick.txt:12066, moby_dick.txt:21681, moby_dick.txt:21734, moby_dick.txt:4812, moby_dick.txt:13531, moby_dick.txt:21923, moby_dick.txt:4810, moby_dick.txt:14018, moby_dick.txt:14014, moby_dick.txt:3898, moby_dick.txt:15170, moby_dick.txt:21329, moby_dick.txt:5932, moby_dick.txt:16447, moby_dick.txt:2918, moby_dick.txt:2406, moby_dick.txt:2187, dracula.txt:14043
up—flaked	moby_dick.txt:5370
up—my	moby_dick.txt:13462
up—pull	moby_dick.txt:11425
up—stand	moby_dick.txt:15232
urbane	moby_dick.txt:986, dracula.txt:6602
urchins	moby_dick.txt:17563
urged	moby_dick.txt:14319, moby_dick.txt:7684, moby_dick.txt:13554, pride_prejudice.txt:5739, pride_prejudice.txt:2909, pride_prejudice.txt:11757, pride_prejudice.txt:13420, pride_prejudice.txt:7467, pride_prejudice.txt:396, pride_prejudice.txt:2174, dracula.txt:424, dracula.txt:12036, dracula.txt:1543
urgent	dracula.txt:9930, moby_dick.txt:17871, pride_prejudice.txt:8347, pride_prejudice.txt:10480, pride_prejudice.txt:8645
urging	dracula.txt:423, moby_dick.txt:8852
urn-like	moby_dick.txt:9404
urtin	dracula.txt:9317
us,—were	moby_dick.txt:19524
us--and	dracula.txt:6989
us--are	dracula.txt:2549
us--for	dracula.txt:14913
us--is	dracula.txt:8908
us--on	dracula.txt:9767
us--so	dracula.txt:6971
us--we	dracula.txt:7998
us;--was	pride_prejudice.txt:10549
usa	dracula.txt:15793, moby_dick.txt:22254
usage	moby_dick.txt:12638, moby_dick.txt:9747, moby_dick.txt:6278, moby_dick.txt:18236, moby_dick.txt:9036, moby_dick.txt:6095, moby_dick.txt:12666, moby_dick.txt:5083, moby_dick.txt:18722, moby_dick.txt:5095, moby_dick.txt:11457, moby_dick.txt:11985
usages	moby_dick.txt:9559, moby_dick.txt:6148, moby_dick.txt:6145, moby_dick.txt:8635
use	moby_dick.txt:11323, moby_dick.txt:4945, moby_dick.txt:3038, moby_dick.txt:16376, moby_dick.txt:19561, moby_dick.txt:14129, moby_dick.txt:19742, moby_dick.txt:10813, moby_dick.txt:18220, moby_dick.txt:5416, moby_dick.txt:21984, moby_dick.txt:22065, moby_dick.txt:18790, moby_dick.txt:21981, moby_dick.txt:22140, moby_dick.txt:20344, moby_dick.txt:6149, moby_dick.txt:17002, moby_dick.txt:3, moby_dick.txt:22123, moby_dick.txt:15949, moby_dick.txt:22124, moby_dick.txt:14498, moby_dick.txt:17948, moby_dick.txt:16607, moby_dick.txt:12129, moby_dick.txt:22085, moby_dick.txt:21996, moby_dick.txt:21976, moby_dick.txt:12442, moby_dick.txt:22081, moby_dick.txt:14484, moby_dick.txt:12162, moby_dick.txt:16928, moby_dick.txt:8565, moby_dick.txt:12395, moby_dick.txt:12720, moby_dick.txt:11758, moby_dick.txt:11759, moby_dick.txt:19821, moby_dick.txt:14222, moby_dick.txt:11132, moby_dick.txt:18038, moby_dick.txt:22005, moby_dick.txt:9652, moby_dick.txt:6592, moby_dick.txt:12885, pride_prejudice.txt:4599, pride_prejudice.txt:5944, pride_prejudice.txt:808, pride_prejudice.txt:3, pride_prejudice.txt:10984, pride_prejudice.txt:248, pride_prejudice.txt:12128, pride_prejudice.txt:13073, pride_prejudice.txt:252, pride_prejudice.txt:6783, pride_prejudice.txt:10987, pride_prejudice.txt:13300, pride_prejudice.txt:3706, pride_prejudice.txt:4837, pride_prejudice.txt:10690, pride_prejudice.txt:7416, dracula.txt:15662, dracula.txt:9268, dracula.txt:11752, dracula.txt:11025, dracula.txt:9754, dracula.txt:3304, dracula.txt:15520, dracula.txt:15620, dracula.txt:6652, dracula.txt:1324, dracula.txt:534, dracula.txt:15604, dracula.txt:1138, dracula.txt:10840, dracula.txt:12404, dracula.txt:3468, dracula.txt:13656, dracula.txt:15624, dracula.txt:15535, dracula.txt:10984, dracula.txt:14838, dracula.txt:15515, dracula.txt:3, dracula.txt:9298, dracula.txt:12740, dracula.txt:10985, dracula.txt:10153, dracula.txt:11058, dracula.txt:15663, dracula.txt:13837, dracula.txt:11903, dracula.txt:8756, dracula.txt:15523, dracula.txt:15679, dracula.txt:12511, dracula.txt:3934, dracula.txt:11468, dracula.txt:12157, dracula.txt:1430, dracula.txt:8595, dracula.txt:11999, dracula.txt:13900, dracula.txt:11890, dracula.txt:15544, dracula.txt:15248, dracula.txt:9605, dracula.txt:12151, dracula.txt:12159, dracula.txt:12343, dracula.txt:12354, dracula.txt:7528, dracula.txt:15323, dracula.txt:2372
use--was	dracula.txt:5865
used	dracula.txt:5495, dracula.txt:4873, dracula.txt:7209, dracula.txt:9469, dracula.txt:9883, dracula.txt:10348, dracula.txt:5608, dracula.txt:1932, dracula.txt:13984, dracula.txt:13987, dracula.txt:7736, dracula.txt:9271, dracula.txt:10224, dracula.txt:15559, dracula.txt:14536, dracula.txt:7848, dracula.txt:7847, dracula.txt:4617, dracula.txt:9173, dracula.txt:1586, dracula.txt:13812, dracula.txt:9569, dracula.txt:11133, dracula.txt:3029, dracula.txt:1019, dracula.txt:1953, dracula.txt:6985, dracula.txt:11892, dracula.txt:11405, dracula.txt:5674, dracula.txt:2801, dracula.txt:2279, dracula.txt:4833, dracula.txt:8763, dracula.txt:4693, dracula.txt:14836, dracula.txt:15519, dracula.txt:13838, dracula.txt:10769, dracula.txt:4283, dracula.txt:10417, dracula.txt:15645, dracula.txt:13477, dracula.txt:4538, dracula.txt:6889, dracula.txt:7377, dracula.txt:14478, moby_dick.txt:11309, moby_dick.txt:8565, moby_dick.txt:14699, moby_dick.txt:2879, moby_dick.txt:17594, moby_dick.txt:3736, moby_dick.txt:5761, moby_dick.txt:7105, moby_dick.txt:8922, moby_dick.txt:1515, moby_dick.txt:3684, moby_dick.txt:17528, moby_dick.txt:11128, moby_dick.txt:14700, moby_dick.txt:15948, moby_dick.txt:11130, moby_dick.txt:5011, moby_dick.txt:5421, moby_dick.txt:19538, moby_dick.txt:3307, moby_dick.txt:15638, moby_dick.txt:16911, moby_dick.txt:3680, moby_dick.txt:3532, moby_dick.txt:5951, moby_dick.txt:5550, moby_dick.txt:9733, moby_dick.txt:17592, moby_dick.txt:6552, moby_dick.txt:11386, moby_dick.txt:5944, moby_dick.txt:2180, moby_dick.txt:11164, moby_dick.txt:16277, moby_dick.txt:6285, moby_dick.txt:15060, moby_dick.txt:3582, moby_dick.txt:21980, moby_dick.txt:4958, moby_dick.txt:18533, moby_dick.txt:16407, moby_dick.txt:1269, moby_dick.txt:10462, moby_dick.txt:5947, moby_dick.txt:22020, moby_dick.txt:11158, moby_dick.txt:12026, moby_dick.txt:12031, moby_dick.txt:16001, moby_dick.txt:22106, moby_dick.txt:15946, pride_prejudice.txt:9171, pride_prejudice.txt:5403, pride_prejudice.txt:7506, pride_prejudice.txt:13358, pride_prejudice.txt:11231, pride_prejudice.txt:12541, pride_prejudice.txt:8744, pride_prejudice.txt:8832, pride_prejudice.txt:5392, pride_prejudice.txt:3359, pride_prejudice.txt:9433, pride_prejudice.txt:6619, pride_prejudice.txt:2345, pride_prejudice.txt:8760, pride_prejudice.txt:6538, pride_prejudice.txt:1374, pride_prejudice.txt:4872, pride_prejudice.txt:6878, pride_prejudice.txt:12495, pride_prejudice.txt:2664
useful	pride_prejudice.txt:3306, pride_prejudice.txt:13084, pride_prejudice.txt:5841, pride_prejudice.txt:5167, pride_prejudice.txt:4614, pride_prejudice.txt:10853, dracula.txt:9104, dracula.txt:4144, dracula.txt:14662, dracula.txt:13813, dracula.txt:15056, dracula.txt:2208, dracula.txt:1254, dracula.txt:140, dracula.txt:1761, dracula.txt:11199, dracula.txt:12043, moby_dick.txt:5005, moby_dick.txt:5015, moby_dick.txt:17979, moby_dick.txt:17481, moby_dick.txt:18033
usefulness	moby_dick.txt:2855
useless	moby_dick.txt:3965, moby_dick.txt:18958, moby_dick.txt:15251, moby_dick.txt:18658, moby_dick.txt:21711, moby_dick.txt:9117, pride_prejudice.txt:8139, pride_prejudice.txt:3805, pride_prejudice.txt:11460, pride_prejudice.txt:11569, pride_prejudice.txt:10801, pride_prejudice.txt:3970, dracula.txt:8151, dracula.txt:2044, dracula.txt:10997, dracula.txt:14048
uselessly	pride_prejudice.txt:9381
user	moby_dick.txt:22135, moby_dick.txt:22138, moby_dick.txt:22109, dracula.txt:15674, dracula.txt:15648, dracula.txt:15677
uses	dracula.txt:5864, moby_dick.txt:1105, moby_dick.txt:13211, moby_dick.txt:5989, moby_dick.txt:4517, moby_dick.txt:14713, moby_dick.txt:18220, moby_dick.txt:4953
use—i	moby_dick.txt:17038
usher	moby_dick.txt:339
ushered	moby_dick.txt:3150, moby_dick.txt:1526
usher—threadbare	moby_dick.txt:341
usin	dracula.txt:5554
using	dracula.txt:3733, dracula.txt:2129, dracula.txt:9, dracula.txt:11419, dracula.txt:15551, dracula.txt:15538, dracula.txt:5519, dracula.txt:13539, dracula.txt:1415, dracula.txt:8589, dracula.txt:6444, dracula.txt:11158, dracula.txt:15662, dracula.txt:12292, dracula.txt:15547, dracula.txt:15610, dracula.txt:12247, pride_prejudice.txt:4220, pride_prejudice.txt:9, moby_dick.txt:1957, moby_dick.txt:1883, moby_dick.txt:15768, moby_dick.txt:6899, moby_dick.txt:13965, moby_dick.txt:22071, moby_dick.txt:21999, moby_dick.txt:6707, moby_dick.txt:22012, moby_dick.txt:9, moby_dick.txt:8656, moby_dick.txt:17352, moby_dick.txt:22008, moby_dick.txt:22123, moby_dick.txt:2868, moby_dick.txt:18322, moby_dick.txt:4628
usual	moby_dick.txt:16831, moby_dick.txt:2376, moby_dick.txt:5479, moby_dick.txt:18417, moby_dick.txt:16708, moby_dick.txt:6481, moby_dick.txt:11578, moby_dick.txt:16539, dracula.txt:14120, dracula.txt:5787, dracula.txt:3629, dracula.txt:14821, dracula.txt:14804, dracula.txt:6211, dracula.txt:14624, dracula.txt:222, dracula.txt:12977, dracula.txt:6504, dracula.txt:6506, dracula.txt:7996, dracula.txt:293, dracula.txt:10815, dracula.txt:4526, dracula.txt:10539, dracula.txt:3867, dracula.txt:5916, dracula.txt:10483, dracula.txt:10398, dracula.txt:10364, dracula.txt:13718, dracula.txt:13741, dracula.txt:13758, dracula.txt:14749, dracula.txt:5392, dracula.txt:3705, dracula.txt:1635, dracula.txt:6272, dracula.txt:14027, dracula.txt:11894, dracula.txt:9734, dracula.txt:8754, pride_prejudice.txt:2765, pride_prejudice.txt:11941, pride_prejudice.txt:6776, pride_prejudice.txt:5415, pride_prejudice.txt:7352, pride_prejudice.txt:2953, pride_prejudice.txt:4651, pride_prejudice.txt:4990, pride_prejudice.txt:8181, pride_prejudice.txt:3173, pride_prejudice.txt:6878, pride_prejudice.txt:12533, pride_prejudice.txt:6888, pride_prejudice.txt:2926, pride_prejudice.txt:8883, pride_prejudice.txt:12540, pride_prejudice.txt:11518, pride_prejudice.txt:9112, pride_prejudice.txt:6988, pride_prejudice.txt:6424, pride_prejudice.txt:9221, pride_prejudice.txt:13622, pride_prejudice.txt:6021, pride_prejudice.txt:9595, pride_prejudice.txt:4001, pride_prejudice.txt:4710, pride_prejudice.txt:3772, pride_prejudice.txt:5582, pride_prejudice.txt:11208, pride_prejudice.txt:5766, pride_prejudice.txt:3393, pride_prejudice.txt:4895, pride_prejudice.txt:12473, pride_prejudice.txt:10844
usually	pride_prejudice.txt:9537, pride_prejudice.txt:8512, pride_prejudice.txt:1699, pride_prejudice.txt:9710, pride_prejudice.txt:2133, pride_prejudice.txt:7821, pride_prejudice.txt:13236, pride_prejudice.txt:13173, moby_dick.txt:5174, moby_dick.txt:4342, moby_dick.txt:2191, moby_dick.txt:14141, moby_dick.txt:6628, moby_dick.txt:5400, dracula.txt:4079, dracula.txt:8200, dracula.txt:3107, dracula.txt:6321, dracula.txt:14029, dracula.txt:4415, dracula.txt:3651, dracula.txt:14030, dracula.txt:5426
usurpation	moby_dick.txt:8624, moby_dick.txt:8621, moby_dick.txt:5636
usurper	moby_dick.txt:5630
us—never	moby_dick.txt:8809
utilitarian	moby_dick.txt:10669, moby_dick.txt:3539
utilities	moby_dick.txt:14875
utility	moby_dick.txt:12255
utmost	moby_dick.txt:11158, moby_dick.txt:21255, moby_dick.txt:2526, moby_dick.txt:13994, moby_dick.txt:11215, moby_dick.txt:10914, moby_dick.txt:9894, moby_dick.txt:9584, moby_dick.txt:16082, moby_dick.txt:11335, moby_dick.txt:21723, moby_dick.txt:14652, moby_dick.txt:2165, moby_dick.txt:2630, moby_dick.txt:8443, pride_prejudice.txt:5126, pride_prejudice.txt:7825, pride_prejudice.txt:10319, pride_prejudice.txt:3455, pride_prejudice.txt:4351, pride_prejudice.txt:10876, pride_prejudice.txt:7666, pride_prejudice.txt:9773, pride_prejudice.txt:10534, pride_prejudice.txt:13180, dracula.txt:11621, dracula.txt:9302, dracula.txt:13034, dracula.txt:3934, dracula.txt:10948, dracula.txt:10032, dracula.txt:9931, dracula.txt:14132, dracula.txt:14647
utter	dracula.txt:6149, moby_dick.txt:17440, moby_dick.txt:20313, moby_dick.txt:17543, moby_dick.txt:15829, moby_dick.txt:3766, moby_dick.txt:3047, moby_dick.txt:5602, pride_prejudice.txt:685, pride_prejudice.txt:4509, pride_prejudice.txt:11958, pride_prejudice.txt:6376, pride_prejudice.txt:13104, pride_prejudice.txt:7528
utterance	dracula.txt:13126, moby_dick.txt:12355, moby_dick.txt:2587
utterances	pride_prejudice.txt:339
uttered	pride_prejudice.txt:9591, pride_prejudice.txt:4729, pride_prejudice.txt:6734, pride_prejudice.txt:12977, pride_prejudice.txt:9125, moby_dick.txt:7716, moby_dick.txt:9926, moby_dick.txt:3181
uttering	moby_dick.txt:9350, moby_dick.txt:21083
utterly	moby_dick.txt:5006, moby_dick.txt:17637, moby_dick.txt:5634, moby_dick.txt:6543, moby_dick.txt:13070, moby_dick.txt:5848, moby_dick.txt:8363, moby_dick.txt:9634, moby_dick.txt:13507, moby_dick.txt:721, moby_dick.txt:8349, moby_dick.txt:5131, moby_dick.txt:7726, pride_prejudice.txt:3457, dracula.txt:12309, dracula.txt:9396
uttermost	moby_dick.txt:21670, moby_dick.txt:20948, moby_dick.txt:17583, moby_dick.txt:11465, moby_dick.txt:14284
v.e	moby_dick.txt:15658
vacancies	moby_dick.txt:6310, moby_dick.txt:20907
vacancy	moby_dick.txt:10300, moby_dick.txt:20807, moby_dick.txt:14650, pride_prejudice.txt:12760
vacant	pride_prejudice.txt:3654, pride_prejudice.txt:1703, pride_prejudice.txt:5032, pride_prejudice.txt:7903, pride_prejudice.txt:3312, moby_dick.txt:10784, moby_dick.txt:21942, moby_dick.txt:6600, moby_dick.txt:19916, moby_dick.txt:11267
vacantly	moby_dick.txt:11577, moby_dick.txt:2586, moby_dick.txt:8647
vacated	moby_dick.txt:8209
vacating	moby_dick.txt:9404
vacation	moby_dick.txt:8154
vacillations	moby_dick.txt:13082
vacuity	moby_dick.txt:9411
vacuum	moby_dick.txt:12253
vagabond	moby_dick.txt:18668, moby_dick.txt:10038
vagrant	moby_dick.txt:6523
vague	moby_dick.txt:11096, moby_dick.txt:7624, moby_dick.txt:5246, moby_dick.txt:4297, moby_dick.txt:5918, moby_dick.txt:11585, moby_dick.txt:9399, moby_dick.txt:9132, moby_dick.txt:3129, moby_dick.txt:8318, dracula.txt:3990, dracula.txt:10712, dracula.txt:11709, dracula.txt:1081, dracula.txt:6522, dracula.txt:11851, dracula.txt:3663, dracula.txt:5361, dracula.txt:4432, pride_prejudice.txt:8659, pride_prejudice.txt:12189
vaguely	moby_dick.txt:5744, moby_dick.txt:11116, moby_dick.txt:14230, moby_dick.txt:7387
vagueness	moby_dick.txt:3772
vain	moby_dick.txt:17545, moby_dick.txt:7886, moby_dick.txt:2338, moby_dick.txt:2337, moby_dick.txt:15656, moby_dick.txt:20608, moby_dick.txt:2468, moby_dick.txt:3905, moby_dick.txt:19046, moby_dick.txt:19045, moby_dick.txt:4753, moby_dick.txt:6590, moby_dick.txt:6582, moby_dick.txt:6893, moby_dick.txt:19162, moby_dick.txt:2809, moby_dick.txt:15459, moby_dick.txt:9112, moby_dick.txt:7545, moby_dick.txt:14120, moby_dick.txt:17152, moby_dick.txt:911, moby_dick.txt:5834, moby_dick.txt:5671, moby_dick.txt:16740, moby_dick.txt:12295, moby_dick.txt:15811, moby_dick.txt:18332, moby_dick.txt:9504, pride_prejudice.txt:4387, pride_prejudice.txt:10475, pride_prejudice.txt:8758, pride_prejudice.txt:10558, pride_prejudice.txt:10461, pride_prejudice.txt:1375, pride_prejudice.txt:8324, pride_prejudice.txt:8934, pride_prejudice.txt:9609, pride_prejudice.txt:7536, pride_prejudice.txt:3997, pride_prejudice.txt:1616, pride_prejudice.txt:8976, pride_prejudice.txt:4478, pride_prejudice.txt:3805, pride_prejudice.txt:2725, pride_prejudice.txt:9498, pride_prejudice.txt:6445, pride_prejudice.txt:4418, dracula.txt:2310, dracula.txt:9441, dracula.txt:1945, dracula.txt:15391, dracula.txt:1970
vain-gloriously	moby_dick.txt:18911
vainly	moby_dick.txt:11861, moby_dick.txt:20959, moby_dick.txt:3610, moby_dick.txt:21092, moby_dick.txt:18350, moby_dick.txt:13926
vale	moby_dick.txt:21268, moby_dick.txt:16737, moby_dick.txt:16735
vales	moby_dick.txt:18859
valiant	moby_dick.txt:14176, moby_dick.txt:5084, moby_dick.txt:21093, moby_dick.txt:17168, moby_dick.txt:10064, moby_dick.txt:9932, moby_dick.txt:8301, moby_dick.txt:11655, moby_dick.txt:6898, moby_dick.txt:14230
valiantly	moby_dick.txt:6419, moby_dick.txt:21457
valid	pride_prejudice.txt:11648
valise	moby_dick.txt:2332
valley	moby_dick.txt:15085, moby_dick.txt:20864, moby_dick.txt:16733, moby_dick.txt:19054, moby_dick.txt:7910, moby_dick.txt:903, dracula.txt:15494, dracula.txt:2769, dracula.txt:788, dracula.txt:2544, dracula.txt:2546, dracula.txt:1457, dracula.txt:1832, pride_prejudice.txt:9655, pride_prejudice.txt:9646, pride_prejudice.txt:9376, pride_prejudice.txt:9350
valleys	moby_dick.txt:13378, moby_dick.txt:16559, moby_dick.txt:17816, moby_dick.txt:13047, moby_dick.txt:19015, dracula.txt:1392, dracula.txt:402, dracula.txt:411
valor	moby_dick.txt:21228
valor-ruined	moby_dick.txt:5053
valour	moby_dick.txt:5045
valparaiso	moby_dick.txt:8414
valuable	moby_dick.txt:6021, moby_dick.txt:5871, moby_dick.txt:5749, moby_dick.txt:6059, moby_dick.txt:8271, moby_dick.txt:5750, moby_dick.txt:388, moby_dick.txt:18929, moby_dick.txt:17470, moby_dick.txt:16642, moby_dick.txt:13852, pride_prejudice.txt:9553, pride_prejudice.txt:12370, pride_prejudice.txt:3073, pride_prejudice.txt:3044, pride_prejudice.txt:7902, pride_prejudice.txt:1293, pride_prejudice.txt:3635, pride_prejudice.txt:10039, dracula.txt:11213, dracula.txt:2483
value	dracula.txt:7869, dracula.txt:15454, dracula.txt:824, dracula.txt:821, dracula.txt:5472, moby_dick.txt:5765, moby_dick.txt:8508, moby_dick.txt:15453, moby_dick.txt:3462, moby_dick.txt:15861, moby_dick.txt:446, pride_prejudice.txt:8802, pride_prejudice.txt:6833, pride_prejudice.txt:13654, pride_prejudice.txt:3882, pride_prejudice.txt:8809, pride_prejudice.txt:1412, pride_prejudice.txt:13115, pride_prejudice.txt:4918
valued	pride_prejudice.txt:8137, pride_prejudice.txt:8795, pride_prejudice.txt:5233, pride_prejudice.txt:8986
valued;--that	pride_prejudice.txt:8124
valueless	pride_prejudice.txt:7976
values	dracula.txt:2915
valves	moby_dick.txt:14029
vampire	dracula.txt:12141, dracula.txt:9751, dracula.txt:9759, dracula.txt:12394, dracula.txt:12142, dracula.txt:12344, dracula.txt:323, dracula.txt:15084, dracula.txt:8202, dracula.txt:15082, dracula.txt:7963, dracula.txt:14901, dracula.txt:9771, dracula.txt:14470, dracula.txt:9780, dracula.txt:9694, dracula.txt:13159, dracula.txt:11559, dracula.txt:15160, dracula.txt:8196, dracula.txt:15076, dracula.txt:15072, dracula.txt:15067, dracula.txt:12613
vampires	dracula.txt:6143, dracula.txt:11698, dracula.txt:9683, dracula.txt:9766
vampire’s	dracula.txt:13130, dracula.txt:9239, dracula.txt:14504
